form,filing_date,report_date,items,accession_number,primary_doc_url,filing_index_url
6-K,2026-06-29,2026-06-29,,0001654954-26-006239,https://www.sec.gov/Archives/edgar/data/901832/000165495426006239/a0148k.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426006239/
6-K,2026-06-15,2026-06-15,,0001654954-26-005964,https://www.sec.gov/Archives/edgar/data/901832/000165495426005964/a1987i.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005964/
6-K,2026-06-01,2026-06-01,,0001654954-26-005587,https://www.sec.gov/Archives/edgar/data/901832/000165495426005587/a4701g.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005587/
6-K,2026-06-01,2026-06-01,,0001654954-26-005586,https://www.sec.gov/Archives/edgar/data/901832/000165495426005586/a4717g.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005586/
6-K,2026-05-29,2026-05-29,,0001654954-26-005498,https://www.sec.gov/Archives/edgar/data/901832/000165495426005498/a1377g.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005498/
6-K,2026-05-27,2026-05-27,,0001654954-26-005381,https://www.sec.gov/Archives/edgar/data/901832/000165495426005381/a7798f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005381/
6-K,2026-05-26,2026-05-26,,0001654954-26-005309,https://www.sec.gov/Archives/edgar/data/901832/000165495426005309/a6573f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005309/
6-K,2026-05-26,2026-05-26,,0001654954-26-005306,https://www.sec.gov/Archives/edgar/data/901832/000165495426005306/a6571f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005306/
6-K,2026-05-26,2026-05-26,,0001654954-26-005303,https://www.sec.gov/Archives/edgar/data/901832/000165495426005303/a6568f.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005303/
6-K,2026-05-18,2026-05-18,,0001654954-26-005049,https://www.sec.gov/Archives/edgar/data/901832/000165495426005049/a7391e.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005049/
6-K,2026-05-18,2026-05-18,,0001654954-26-005044,https://www.sec.gov/Archives/edgar/data/901832/000165495426005044/a6161e.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005044/
6-K,2026-05-18,2026-05-18,,0001654954-26-005038,https://www.sec.gov/Archives/edgar/data/901832/000165495426005038/a6159e.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426005038/
6-K,2026-05-14,2026-05-14,,0001654954-26-004836,https://www.sec.gov/Archives/edgar/data/901832/000165495426004836/a3223e.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426004836/
6-K,2026-05-01,2026-05-01,,0001654954-26-004247,https://www.sec.gov/Archives/edgar/data/901832/000165495426004247/a8007c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426004247/
6-K,2026-05-01,2026-05-01,,0001654954-26-004229,https://www.sec.gov/Archives/edgar/data/901832/000165495426004229/a7028c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426004229/
6-K,2026-05-01,2026-05-01,,0001654954-26-004226,https://www.sec.gov/Archives/edgar/data/901832/000165495426004226/a7026c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426004226/
6-K,2026-04-29,2026-04-29,,0001654954-26-004047,https://www.sec.gov/Archives/edgar/data/901832/000165495426004047/a2999c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426004047/
6-K,2026-04-28,2026-04-28,,0001654954-26-003979,https://www.sec.gov/Archives/edgar/data/901832/000165495426003979/a1866c.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426003979/
6-K,2026-04-27,2026-04-27,,0001654954-26-003936,https://www.sec.gov/Archives/edgar/data/901832/000165495426003936/a9587b.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426003936/
6-K,2026-04-23,2026-04-23,,0001654954-26-003818,https://www.sec.gov/Archives/edgar/data/901832/000165495426003818/a5427b.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426003818/
