form,filing_date,report_date,items,accession_number,primary_doc_url,filing_index_url
6-K,2013-02-19,2013-02-19,,0001104659-13-011571,https://www.sec.gov/Archives/edgar/data/1114448/000110465913011571/a13-5546_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465913011571/
6-K,2013-02-19,2013-02-15,,0001104659-13-011490,https://www.sec.gov/Archives/edgar/data/1114448/000110465913011490/a13-5407_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465913011490/
20-F,2013-01-23,2012-12-31,,0001047469-13-000377,https://www.sec.gov/Archives/edgar/data/1114448/000104746913000377/a2212460z20-f.htm,https://www.sec.gov/Archives/edgar/data/1114448/000104746913000377/
6-K,2013-01-23,2012-12-31,,0001370368-13-000002,https://www.sec.gov/Archives/edgar/data/1114448/000137036813000002/a130123-6k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000137036813000002/
6-K,2013-01-22,2013-01-22,,0001104659-13-003573,https://www.sec.gov/Archives/edgar/data/1114448/000110465913003573/a13-3395_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465913003573/
6-K,2012-12-17,2012-12-14,,0001104659-12-084535,https://www.sec.gov/Archives/edgar/data/1114448/000110465912084535/a12-29543_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912084535/
6-K,2012-12-12,2012-12-11,,0001104659-12-083405,https://www.sec.gov/Archives/edgar/data/1114448/000110465912083405/a12-28941_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912083405/
6-K,2012-12-11,2012-12-10,,0001104659-12-083121,https://www.sec.gov/Archives/edgar/data/1114448/000110465912083121/a12-28941_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912083121/
6-K,2012-11-21,2012-11-20,,0001104659-12-079389,https://www.sec.gov/Archives/edgar/data/1114448/000110465912079389/a12-27581_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912079389/
6-K,2012-11-16,2012-11-16,,0001104659-12-078440,https://www.sec.gov/Archives/edgar/data/1114448/000110465912078440/a12-27329_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912078440/
6-K,2012-11-09,2012-11-09,,0001104659-12-076329,https://www.sec.gov/Archives/edgar/data/1114448/000110465912076329/a12-26666_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912076329/
6-K,2012-11-09,2012-11-09,,0001104659-12-076221,https://www.sec.gov/Archives/edgar/data/1114448/000110465912076221/a12-26624_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912076221/
6-K,2012-11-08,2012-11-08,,0001104659-12-075591,https://www.sec.gov/Archives/edgar/data/1114448/000110465912075591/a12-26506_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912075591/
6-K,2012-11-08,2012-11-07,,0001104659-12-075562,https://www.sec.gov/Archives/edgar/data/1114448/000110465912075562/a12-26506_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912075562/
6-K,2012-11-07,2012-11-07,,0001104659-12-074939,https://www.sec.gov/Archives/edgar/data/1114448/000110465912074939/a12-26349_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912074939/
6-K,2012-11-01,2012-10-31,,0001104659-12-072894,https://www.sec.gov/Archives/edgar/data/1114448/000110465912072894/a12-25796_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912072894/
6-K,2012-10-31,2012-10-31,,0001104659-12-072435,https://www.sec.gov/Archives/edgar/data/1114448/000110465912072435/a12-25682_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912072435/
6-K,2012-10-26,2012-10-25,,0001104659-12-071334,https://www.sec.gov/Archives/edgar/data/1114448/000110465912071334/a12-25273_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912071334/
6-K,2012-10-25,2012-09-30,,0001370368-12-000077,https://www.sec.gov/Archives/edgar/data/1114448/000137036812000077/a121025-6k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000137036812000077/
6-K,2012-10-12,2012-10-12,,0001104659-12-068832,https://www.sec.gov/Archives/edgar/data/1114448/000110465912068832/a12-23659_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912068832/
6-K,2012-10-01,2012-10-01,,0001104659-12-066512,https://www.sec.gov/Archives/edgar/data/1114448/000110465912066512/a12-22516_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912066512/
6-K,2012-09-27,2012-09-27,,0001104659-12-065674,https://www.sec.gov/Archives/edgar/data/1114448/000110465912065674/a12-22174_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912065674/
6-K,2012-09-25,2012-09-25,,0001104659-12-065183,https://www.sec.gov/Archives/edgar/data/1114448/000110465912065183/a12-22023_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912065183/
6-K,2012-09-21,2012-09-21,,0001104659-12-064737,https://www.sec.gov/Archives/edgar/data/1114448/000110465912064737/a12-21772_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912064737/
6-K,2012-09-21,2012-09-21,,0001104659-12-064736,https://www.sec.gov/Archives/edgar/data/1114448/000110465912064736/a12-21772_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912064736/
424B5,2012-09-19,,,0001047469-12-008953,https://www.sec.gov/Archives/edgar/data/1114448/000104746912008953/a2211022z424b5.htm,https://www.sec.gov/Archives/edgar/data/1114448/000104746912008953/
424B5,2012-09-18,,,0001047469-12-008899,https://www.sec.gov/Archives/edgar/data/1114448/000104746912008899/a2211022z424b5.htm,https://www.sec.gov/Archives/edgar/data/1114448/000104746912008899/
6-K,2012-09-18,2012-09-18,,0001104659-12-063901,https://www.sec.gov/Archives/edgar/data/1114448/000110465912063901/a12-21343_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912063901/
6-K,2012-09-05,2012-09-05,,0001104659-12-061618,https://www.sec.gov/Archives/edgar/data/1114448/000110465912061618/a12-20217_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912061618/
6-K,2012-09-04,2012-09-03,,0001104659-12-061211,https://www.sec.gov/Archives/edgar/data/1114448/000110465912061211/a12-19789_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912061211/
6-K,2012-08-30,2012-08-30,,0001104659-12-060764,https://www.sec.gov/Archives/edgar/data/1114448/000110465912060764/a12-19472_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912060764/
6-K,2012-08-28,2012-08-28,,0001104659-12-060350,https://www.sec.gov/Archives/edgar/data/1114448/000110465912060350/a12-19102_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912060350/
6-K,2012-08-16,2012-08-15,,0001104659-12-058276,https://www.sec.gov/Archives/edgar/data/1114448/000110465912058276/a12-18409_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912058276/
6-K,2012-08-06,2012-08-06,,0001104659-12-054444,https://www.sec.gov/Archives/edgar/data/1114448/000110465912054444/a12-17727_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912054444/
6-K,2012-07-30,2012-07-30,,0001104659-12-051993,https://www.sec.gov/Archives/edgar/data/1114448/000110465912051993/a12-17239_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912051993/
6-K,2012-07-23,2012-07-20,,0001104659-12-050228,https://www.sec.gov/Archives/edgar/data/1114448/000110465912050228/a12-16779_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912050228/
6-K,2012-07-19,2012-06-30,,0001370368-12-000045,https://www.sec.gov/Archives/edgar/data/1114448/000137036812000045/a120719-6k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000137036812000045/
6-K,2012-06-22,2012-06-22,,0001104659-12-045159,https://www.sec.gov/Archives/edgar/data/1114448/000110465912045159/a12-15147_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912045159/
6-K,2012-06-22,2012-06-22,,0001104659-12-045156,https://www.sec.gov/Archives/edgar/data/1114448/000110465912045156/a12-15147_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912045156/
6-K,2012-06-11,2012-06-11,,0001104659-12-042672,https://www.sec.gov/Archives/edgar/data/1114448/000110465912042672/a12-14463_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912042672/
6-K,2012-06-07,2012-06-06,,0001104659-12-042163,https://www.sec.gov/Archives/edgar/data/1114448/000110465912042163/a12-14225_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912042163/
6-K,2012-06-04,2012-05-31,,0001104659-12-041420,https://www.sec.gov/Archives/edgar/data/1114448/000110465912041420/a12-13543_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912041420/
6-K,2012-05-21,2012-05-17,,0001104659-12-038606,https://www.sec.gov/Archives/edgar/data/1114448/000110465912038606/a12-12373_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912038606/
6-K,2012-05-10,2012-05-10,,0001104659-12-035563,https://www.sec.gov/Archives/edgar/data/1114448/000110465912035563/a12-11794_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912035563/
6-K,2012-05-07,2012-05-07,,0001104659-12-033536,https://www.sec.gov/Archives/edgar/data/1114448/000110465912033536/a12-11419_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912033536/
6-K,2012-05-03,2012-05-03,,0001104659-12-032289,https://www.sec.gov/Archives/edgar/data/1114448/000110465912032289/a12-11177_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912032289/
6-K,2012-05-02,2012-05-01,,0001104659-12-031608,https://www.sec.gov/Archives/edgar/data/1114448/000110465912031608/a12-10975_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912031608/
6-K,2012-04-30,2012-04-27,,0001104659-12-030249,https://www.sec.gov/Archives/edgar/data/1114448/000110465912030249/a12-10620_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912030249/
6-K,2012-04-26,2012-04-25,,0001104659-12-028715,https://www.sec.gov/Archives/edgar/data/1114448/000110465912028715/a12-10386_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912028715/
6-K,2012-04-24,2012-03-31,,0001370368-12-000024,https://www.sec.gov/Archives/edgar/data/1114448/000137036812000024/a120424-6k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000137036812000024/
6-K,2012-04-20,2012-04-20,,0001104659-12-026649,https://www.sec.gov/Archives/edgar/data/1114448/000110465912026649/a12-10059_36k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912026649/
6-K,2012-04-20,2012-04-20,,0001104659-12-026648,https://www.sec.gov/Archives/edgar/data/1114448/000110465912026648/a12-10059_56k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912026648/
6-K,2012-04-20,2012-04-20,,0001104659-12-026647,https://www.sec.gov/Archives/edgar/data/1114448/000110465912026647/a12-10059_46k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912026647/
6-K,2012-04-20,2012-04-19,,0001104659-12-026606,https://www.sec.gov/Archives/edgar/data/1114448/000110465912026606/a12-10059_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912026606/
6-K,2012-04-20,2012-04-19,,0001104659-12-026605,https://www.sec.gov/Archives/edgar/data/1114448/000110465912026605/a12-10059_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912026605/
6-K,2012-04-02,2012-04-02,,0001104659-12-023000,https://www.sec.gov/Archives/edgar/data/1114448/000110465912023000/a12-8571_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912023000/
6-K,2012-03-28,2012-03-28,,0001104659-12-021908,https://www.sec.gov/Archives/edgar/data/1114448/000110465912021908/a12-8240_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912021908/
6-K,2012-03-16,2012-03-16,,0001104659-12-018746,https://www.sec.gov/Archives/edgar/data/1114448/000110465912018746/a12-7335_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912018746/
6-K,2012-03-08,2012-03-07,,0001104659-12-016377,https://www.sec.gov/Archives/edgar/data/1114448/000110465912016377/a12-6738_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912016377/
6-K,2012-03-01,2012-02-29,,0001104659-12-014769,https://www.sec.gov/Archives/edgar/data/1114448/000110465912014769/a12-6163_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912014769/
6-K,2012-03-01,2012-02-29,,0001104659-12-014768,https://www.sec.gov/Archives/edgar/data/1114448/000110465912014768/a12-6163_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912014768/
6-K,2012-02-28,2012-02-27,,0001104659-12-013516,https://www.sec.gov/Archives/edgar/data/1114448/000110465912013516/a12-5918_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912013516/
6-K,2012-02-23,2012-02-23,,0001104659-12-011875,https://www.sec.gov/Archives/edgar/data/1114448/000110465912011875/a12-5716_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912011875/
6-K,2012-02-17,2012-02-17,,0001104659-12-010805,https://www.sec.gov/Archives/edgar/data/1114448/000110465912010805/a12-5346_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912010805/
6-K,2012-02-13,2012-02-13,,0001104659-12-008955,https://www.sec.gov/Archives/edgar/data/1114448/000110465912008955/a12-4833_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912008955/
6-K,2012-02-07,2012-02-07,,0001104659-12-007237,https://www.sec.gov/Archives/edgar/data/1114448/000110465912007237/a12-4416_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912007237/
6-K,2012-02-01,2012-02-01,,0001104659-12-005654,https://www.sec.gov/Archives/edgar/data/1114448/000110465912005654/a12-3952_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912005654/
20-F,2012-01-25,2011-12-31,,0001047469-12-000354,https://www.sec.gov/Archives/edgar/data/1114448/000104746912000354/a2205643z20-f.htm,https://www.sec.gov/Archives/edgar/data/1114448/000104746912000354/
6-K,2012-01-25,2012-01-25,,0001104659-12-003772,https://www.sec.gov/Archives/edgar/data/1114448/000110465912003772/a12-3437_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912003772/
6-K,2012-01-25,2011-12-31,,0001370368-12-000003,https://www.sec.gov/Archives/edgar/data/1114448/000137036812000003/a120125-6k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000137036812000003/
6-K,2012-01-20,2012-01-20,,0001104659-12-003019,https://www.sec.gov/Archives/edgar/data/1114448/000110465912003019/a12-3180_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912003019/
6-K,2012-01-20,2012-01-20,,0001104659-12-003012,https://www.sec.gov/Archives/edgar/data/1114448/000110465912003012/a12-3177_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912003012/
6-K,2012-01-19,2012-01-19,,0001104659-12-002719,https://www.sec.gov/Archives/edgar/data/1114448/000110465912002719/a12-2990_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912002719/
6-K,2012-01-18,2012-01-18,,0001104659-12-002491,https://www.sec.gov/Archives/edgar/data/1114448/000110465912002491/a12-2882_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912002491/
6-K,2012-01-13,2012-01-13,,0001104659-12-001852,https://www.sec.gov/Archives/edgar/data/1114448/000110465912001852/a12-2698_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912001852/
6-K,2012-01-10,2012-01-08,,0001104659-12-001244,https://www.sec.gov/Archives/edgar/data/1114448/000110465912001244/a12-2342_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465912001244/
6-K,2011-12-20,2011-12-20,,0001104659-11-070231,https://www.sec.gov/Archives/edgar/data/1114448/000110465911070231/a11-32030_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911070231/
6-K,2011-12-15,2011-12-15,,0001104659-11-069540,https://www.sec.gov/Archives/edgar/data/1114448/000110465911069540/a11-31745_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911069540/
6-K,2011-12-14,2011-12-13,,0001104659-11-069270,https://www.sec.gov/Archives/edgar/data/1114448/000110465911069270/a11-31579_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911069270/
6-K,2011-12-13,2011-12-13,,0001104659-11-069053,https://www.sec.gov/Archives/edgar/data/1114448/000110465911069053/a11-31570_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911069053/
6-K,2011-12-13,2011-12-12,,0001104659-11-069051,https://www.sec.gov/Archives/edgar/data/1114448/000110465911069051/a11-31570_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911069051/
6-K,2011-12-08,2011-12-08,,0001104659-11-068225,https://www.sec.gov/Archives/edgar/data/1114448/000110465911068225/a11-31311_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911068225/
6-K,2011-12-02,2011-12-02,,0001104659-11-067284,https://www.sec.gov/Archives/edgar/data/1114448/000110465911067284/a11-31007_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911067284/
6-K,2011-12-02,2011-12-02,,0001104659-11-067283,https://www.sec.gov/Archives/edgar/data/1114448/000110465911067283/a11-31007_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911067283/
6-K,2011-11-28,2011-11-28,,0001104659-11-066232,https://www.sec.gov/Archives/edgar/data/1114448/000110465911066232/a11-30532_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911066232/
6-K,2011-11-18,2011-11-17,,0001104659-11-065024,https://www.sec.gov/Archives/edgar/data/1114448/000110465911065024/a11-30167_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911065024/
6-K,2011-11-09,2011-11-09,,0001104659-11-062376,https://www.sec.gov/Archives/edgar/data/1114448/000110465911062376/a11-29583_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911062376/
6-K,2011-11-07,2011-11-07,,0001104659-11-061266,https://www.sec.gov/Archives/edgar/data/1114448/000110465911061266/a11-29403_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911061266/
6-K,2011-11-07,2011-11-05,,0001104659-11-061263,https://www.sec.gov/Archives/edgar/data/1114448/000110465911061263/a11-29403_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911061263/
6-K,2011-10-25,2011-10-25,,0001104659-11-057567,https://www.sec.gov/Archives/edgar/data/1114448/000110465911057567/a11-28537_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911057567/
6-K,2011-10-25,2011-09-30,,0001370368-11-000051,https://www.sec.gov/Archives/edgar/data/1114448/000137036811000051/a111025-6k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000137036811000051/
6-K,2011-10-24,2011-10-24,,0001104659-11-057303,https://www.sec.gov/Archives/edgar/data/1114448/000110465911057303/a11-28447_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911057303/
6-K,2011-10-18,2011-10-17,,0001104659-11-056439,https://www.sec.gov/Archives/edgar/data/1114448/000110465911056439/a11-28098_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911056439/
6-K,2011-09-29,2011-09-27,,0001104659-11-053860,https://www.sec.gov/Archives/edgar/data/1114448/000110465911053860/a11-27119_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911053860/
6-K,2011-09-29,2011-09-27,,0001104659-11-053857,https://www.sec.gov/Archives/edgar/data/1114448/000110465911053857/a11-27119_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911053857/
6-K,2011-09-26,2011-09-25,,0001104659-11-053147,https://www.sec.gov/Archives/edgar/data/1114448/000110465911053147/a11-26927_36k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911053147/
6-K,2011-09-26,2011-09-26,,0001104659-11-053142,https://www.sec.gov/Archives/edgar/data/1114448/000110465911053142/a11-26927_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911053142/
6-K,2011-09-26,2011-09-23,,0001104659-11-053128,https://www.sec.gov/Archives/edgar/data/1114448/000110465911053128/a11-26927_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911053128/
6-K,2011-09-21,2011-09-16,,0001104659-11-052616,https://www.sec.gov/Archives/edgar/data/1114448/000110465911052616/a11-26745_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911052616/
6-K,2011-09-13,2011-09-13,,0001104659-11-051403,https://www.sec.gov/Archives/edgar/data/1114448/000110465911051403/a11-26366_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911051403/
6-K,2011-09-09,2011-09-08,,0001104659-11-050981,https://www.sec.gov/Archives/edgar/data/1114448/000110465911050981/a11-26228_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911050981/
6-K,2011-09-06,2011-09-05,,0001104659-11-050210,https://www.sec.gov/Archives/edgar/data/1114448/000110465911050210/a11-25545_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911050210/
6-K,2011-09-06,2011-08-29,,0001104659-11-050204,https://www.sec.gov/Archives/edgar/data/1114448/000110465911050204/a11-25545_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911050204/
6-K,2011-08-30,2011-08-29,,0001104659-11-049285,https://www.sec.gov/Archives/edgar/data/1114448/000110465911049285/a11-25142_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911049285/
6-K,2011-07-22,2011-07-22,,0001104659-11-040259,https://www.sec.gov/Archives/edgar/data/1114448/000110465911040259/a11-21221_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911040259/
6-K,2011-07-19,2011-07-19,,0001104659-11-039563,https://www.sec.gov/Archives/edgar/data/1114448/000110465911039563/a11-19801_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911039563/
6-K,2011-07-19,2011-06-30,,0001370368-11-000021,https://www.sec.gov/Archives/edgar/data/1114448/000137036811000021/a110719-6k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000137036811000021/
6-K,2011-07-18,2011-07-15,,0001104659-11-039423,https://www.sec.gov/Archives/edgar/data/1114448/000110465911039423/a11-19181_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911039423/
6-K,2011-07-11,2011-07-08,,0001104659-11-038457,https://www.sec.gov/Archives/edgar/data/1114448/000110465911038457/a11-17361_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911038457/
6-K,2011-07-05,2011-07-01,,0001104659-11-037645,https://www.sec.gov/Archives/edgar/data/1114448/000110465911037645/a11-16311_36k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911037645/
6-K,2011-07-05,2011-07-01,,0001104659-11-037644,https://www.sec.gov/Archives/edgar/data/1114448/000110465911037644/a11-16311_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911037644/
6-K,2011-07-05,2011-06-30,,0001104659-11-037640,https://www.sec.gov/Archives/edgar/data/1114448/000110465911037640/a11-16311_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911037640/
6-K,2011-06-27,2011-06-24,,0001104659-11-036465,https://www.sec.gov/Archives/edgar/data/1114448/000110465911036465/a11-15483_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911036465/
6-K,2011-06-24,2011-06-21,,0001104659-11-036241,https://www.sec.gov/Archives/edgar/data/1114448/000110465911036241/a11-15483_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911036241/
6-K,2011-06-17,2011-06-16,,0001104659-11-035239,https://www.sec.gov/Archives/edgar/data/1114448/000110465911035239/a11-15116_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911035239/
6-K,2011-06-16,2011-06-16,,0001104659-11-034989,https://www.sec.gov/Archives/edgar/data/1114448/000110465911034989/a11-15071_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911034989/
6-K,2011-06-09,2011-06-09,,0001104659-11-033877,https://www.sec.gov/Archives/edgar/data/1114448/000110465911033877/a11-14637_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911033877/
6-K,2011-06-06,2011-06-06,,0001104659-11-033261,https://www.sec.gov/Archives/edgar/data/1114448/000110465911033261/a11-14400_36k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911033261/
6-K,2011-06-06,2011-06-05,,0001104659-11-033258,https://www.sec.gov/Archives/edgar/data/1114448/000110465911033258/a11-14400_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911033258/
6-K,2011-06-06,2011-06-04,,0001104659-11-033255,https://www.sec.gov/Archives/edgar/data/1114448/000110465911033255/a11-14400_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911033255/
6-K,2011-06-01,2011-06-01,,0001104659-11-032513,https://www.sec.gov/Archives/edgar/data/1114448/000110465911032513/a11-13615_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911032513/
6-K,2011-05-25,2011-05-25,,0001104659-11-031346,https://www.sec.gov/Archives/edgar/data/1114448/000110465911031346/a11-13190_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911031346/
6-K,2011-05-25,2011-05-24,,0001104659-11-031345,https://www.sec.gov/Archives/edgar/data/1114448/000110465911031345/a11-13190_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911031345/
6-K,2011-05-20,2011-05-19,,0001104659-11-030389,https://www.sec.gov/Archives/edgar/data/1114448/000110465911030389/a11-12807_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911030389/
6-K,2011-05-19,2011-05-18,,0001104659-11-030094,https://www.sec.gov/Archives/edgar/data/1114448/000110465911030094/a11-12697_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911030094/
6-K,2011-05-17,2011-05-15,,0001104659-11-029472,https://www.sec.gov/Archives/edgar/data/1114448/000110465911029472/a11-12492_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911029472/
6-K,2011-05-12,2011-05-11,,0001104659-11-028339,https://www.sec.gov/Archives/edgar/data/1114448/000110465911028339/a11-12092_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911028339/
6-K,2011-05-06,2011-05-05,,0001104659-11-026520,https://www.sec.gov/Archives/edgar/data/1114448/000110465911026520/a11-11801_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911026520/
6-K,2011-05-05,2011-05-04,,0001104659-11-025959,https://www.sec.gov/Archives/edgar/data/1114448/000110465911025959/a11-11674_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911025959/
6-K,2011-04-28,2011-04-28,,0001104659-11-023258,https://www.sec.gov/Archives/edgar/data/1114448/000110465911023258/a11-11112_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911023258/
6-K,2011-04-19,2011-03-31,,0001370368-11-000013,https://www.sec.gov/Archives/edgar/data/1114448/000137036811000013/a110419-6k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000137036811000013/
6-K,2011-04-15,2011-04-12,,0001104659-11-020275,https://www.sec.gov/Archives/edgar/data/1114448/000110465911020275/a11-10249_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911020275/
6-K,2011-04-12,2011-04-11,,0001104659-11-019661,https://www.sec.gov/Archives/edgar/data/1114448/000110465911019661/a11-10100_26k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911019661/
6-K,2011-04-12,2011-04-11,,0001104659-11-019660,https://www.sec.gov/Archives/edgar/data/1114448/000110465911019660/a11-10100_16k.htm,https://www.sec.gov/Archives/edgar/data/1114448/000110465911019660/
